,raised_amount_usd,participants,is_first_round,round_companies,round_funds,round_angels,total_companies,total_funds,total_angels,total_raised,unique_investor,mapped_code,years_since,target
29183,20000.0,1,1,0,1,0,0,1,0,20000.0,1.0,3,0.0,0
29184,3235015.0,0,1,0,0,0,1,2,3,,,11,176.0,0
29185,,1,0,0,0,1,0,0,1,,1.0,2,267.0,0
29186,50000.0,1,0,1,0,0,1,0,0,60000.0,1.0,3,93.0,0
29187,3000000.0,0,1,0,0,0,0,8,0,47000000.0,,13,3919.0,0
29188,209804.0,0,1,0,0,0,0,0,0,1259804.0,,11,1362.0,0
29189,10152584.0,0,0,0,0,0,0,1,0,17652584.0,,12,2093.0,0
29190,2000000.0,0,0,0,0,0,0,0,0,3400000.0,,4,1211.0,0
29191,2250000.0,1,1,0,1,0,0,1,0,5250000.0,1.0,13,1728.0,0
29192,2500000.0,2,1,0,1,1,0,1,1,2500000.0,2.0,5,1728.0,0
29193,7100000.0,6,1,0,6,0,0,10,2,,6.0,5,2458.0,0
29194,20000.0,0,0,0,0,0,0,0,0,20000.0,,3,1362.0,0
29195,16500000.0,0,0,0,0,0,0,0,0,17586000.0,,5,1362.0,0
29196,25000000.0,3,0,0,3,0,0,6,0,43000000.0,3.0,5,1362.0,0
29197,770000.0,1,0,0,1,0,0,6,0,3420000.0,1.0,3,1058.0,0
29198,12000000.0,4,1,0,4,0,0,8,0,32000000.0,4.0,6,2093.0,0
29199,225000.0,0,1,0,0,0,0,0,0,1220000.0,,0,2823.0,0
29200,6200000.0,1,1,0,1,0,0,2,0,8700000.0,1.0,4,,0
29201,300000.0,0,1,0,0,0,0,0,0,300000.0,,3,714.0,0
29202,2000000.0,1,1,0,1,0,0,1,0,2000000.0,1.0,4,997.0,0
29203,1200000.0,1,0,0,1,0,0,1,0,2215000.0,1.0,4,997.0,0
29204,4000000.0,1,1,0,1,0,0,1,0,4000000.0,1.0,4,,0
29205,703768.0,0,1,0,0,0,0,0,1,,,11,633.0,0
29206,3000000.0,2,0,0,2,0,0,2,0,3000000.0,2.0,4,2094.0,0
29207,450000.0,0,0,0,0,0,0,0,0,4138610.0,,13,1729.0,0
29208,110000.0,0,0,0,0,0,0,0,0,1840001.0,,13,3920.0,0
29209,2000000.0,2,1,0,2,0,0,2,0,2000000.0,2.0,4,1729.0,0
29210,4200000.0,3,1,1,2,0,1,2,0,4200000.0,3.0,4,747.0,0
29211,12500000.0,0,1,0,0,0,0,6,0,176689320.0,,12,3920.0,0
29212,3600000.0,6,1,0,2,4,0,2,4,3600000.0,6.0,4,998.0,0
29213,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,4,998.0,0
29214,250000.0,0,0,0,0,0,0,0,0,250000.0,,13,633.0,0
29215,500000.0,0,1,0,0,0,0,0,0,500000.0,,3,4651.0,0
29216,284811.0,0,1,0,0,0,0,0,0,1500249.0,,13,1729.0,0
29217,13407658.0,5,0,0,5,0,0,18,0,90407658.0,5.0,11,3555.0,0
29218,,2,1,0,2,0,0,2,0,,2.0,4,2824.0,0
29219,2200000.0,0,1,0,0,0,0,0,0,2200000.0,,4,,0
29220,15500000.0,3,1,0,3,0,0,3,0,15600000.0,3.0,4,1516.0,0
29221,64500.0,1,1,1,0,0,1,0,0,64500.0,1.0,3,,0
29222,700000.0,0,0,0,0,0,0,0,0,12958226.0,,13,2459.0,0
29223,7250000.0,5,1,0,5,0,0,5,0,7250000.0,5.0,5,1729.0,0
29224,23500000.0,5,0,0,5,0,0,12,1,85750000.0,5.0,8,3190.0,0
29225,40000000.0,1,1,0,1,0,0,5,0,63360000.0,1.0,7,2824.0,1
29226,450000.0,0,1,0,0,0,0,0,0,450000.0,,13,998.0,0
29227,700000.0,0,0,0,0,0,2,10,0,24900000.0,,13,1059.0,0
29228,1115000.0,0,1,0,0,0,0,0,0,1115000.0,,13,633.0,0
29229,375000.0,0,1,0,0,0,0,0,0,375000.0,,3,268.0,0
29230,10000.0,0,1,0,0,0,0,0,0,10000.0,,3,,0
29231,2700000.0,6,0,0,4,2,1,4,2,2818000.0,6.0,3,146.0,0
29232,3000000.0,2,0,1,1,0,1,1,0,3000000.0,2.0,4,999.0,0
29233,19000000.0,0,1,0,0,0,0,0,0,22392121.0,,13,1730.0,0
29234,,1,1,1,0,0,1,0,0,,1.0,12,0.0,0
29235,3000000.0,0,1,0,0,0,0,6,0,,,13,2095.0,0
29236,,2,1,0,2,0,0,2,0,,2.0,4,483.0,0
29237,40000.0,0,1,0,0,0,0,0,0,40000.0,,13,2460.0,0
29238,4000000.0,1,1,0,1,0,0,1,0,4000000.0,1.0,5,1121.0,0
29239,25000.0,0,1,0,0,0,0,0,0,25000.0,,11,999.0,0
29240,1627402.0,0,1,0,0,0,0,0,0,6717470.0,,11,5382.0,0
29241,3158923.0,0,0,0,0,0,0,0,0,3158923.0,,13,1364.0,0
29242,2000000.0,0,1,0,0,0,0,0,0,2000000.0,,4,,0
29243,62000000.0,2,1,0,2,0,0,4,0,83000000.0,2.0,6,3556.0,0
29244,1200000.0,0,0,0,0,0,0,12,0,35218396.0,,11,5017.0,0
29245,27500000.0,4,1,0,4,0,0,4,0,27500000.0,4.0,7,1578.0,0
29246,600000.0,2,1,0,1,1,0,1,1,600000.0,2.0,3,,0
29247,,3,0,0,3,0,0,3,0,,3.0,3,999.0,0
29248,25000000.0,1,1,0,1,0,1,2,0,,1.0,5,2460.0,0
29249,525000.0,0,1,0,0,0,0,0,0,525000.0,,3,2096.0,0
29250,749964.0,0,1,0,0,0,0,1,0,3749964.0,,4,,0
29251,1000000.0,0,0,0,0,0,0,0,0,4356000.0,,11,2461.0,0
29252,900000.0,0,1,0,0,0,0,0,0,900000.0,,11,1679.0,1
29253,3035000.0,0,1,0,0,0,0,0,0,3035000.0,,11,4653.0,0
29254,1200000.0,2,1,0,2,0,0,2,0,1200000.0,2.0,3,,1
29255,7000000.0,3,1,0,3,0,0,3,0,7000000.0,3.0,4,1518.0,0
29256,111000.0,4,0,0,0,4,0,0,4,111000.0,4.0,3,26.0,0
29257,15000.0,0,1,0,0,0,0,0,0,15000.0,,3,,1
29258,6500000.0,0,0,0,0,0,0,11,0,30500000.0,,13,3922.0,0
29259,727000.0,0,1,0,0,0,0,0,0,727000.0,,13,6479.0,0
29260,10451365.0,0,1,0,0,0,0,0,0,10451365.0,,11,1731.0,0
29261,1100001.0,0,1,0,0,0,0,0,0,3200001.0,,13,3557.0,0
29262,9750000.0,0,1,0,0,0,0,0,0,9750000.0,,12,5383.0,0
29263,1000000.0,0,1,0,0,0,0,0,0,5750000.0,,11,1731.0,1
29264,351000.0,0,0,0,0,0,0,0,0,1551000.0,,11,1731.0,0
29265,495000.0,0,1,0,0,0,0,0,0,495000.0,,3,4287.0,0
29266,644999.0,1,0,0,1,0,0,1,0,644999.0,1.0,3,270.0,0
29267,1500000.0,0,1,0,0,0,0,1,0,6411000.0,,3,,0
29268,24000000.0,5,1,2,3,0,4,5,0,68200000.0,5.0,8,2826.0,0
29269,21000.0,0,1,0,0,0,0,0,0,21000.0,,11,635.0,0
29270,25000000.0,0,1,0,0,0,0,1,0,27400000.0,,7,9401.0,0
29271,,1,1,0,1,0,0,1,0,,1.0,3,1000.0,0
29272,10409183.0,0,1,0,0,0,0,1,0,20469183.0,,12,5018.0,0
29273,15000000.0,8,1,1,7,0,2,14,0,36750000.0,8.0,6,2461.0,0
29274,28000000.0,9,1,0,9,0,0,9,0,33400000.0,9.0,6,,0
29275,100000.0,0,1,0,0,0,0,0,0,100000.0,,11,270.0,0
29276,454900.0,0,1,0,0,0,0,0,0,454900.0,,13,1731.0,0
29277,1118771.0,1,1,1,0,0,2,0,0,1218771.0,1.0,2,210.0,0
29278,1700000.0,8,1,0,8,0,0,8,0,1700000.0,8.0,3,270.0,0
29279,20000000.0,0,0,0,0,0,0,0,0,20700000.0,,5,,0
29280,3800000.0,0,0,0,0,0,1,15,0,52800000.0,,13,3923.0,0
29281,3264866.0,0,1,0,0,0,0,0,0,5264839.0,,12,636.0,0
29282,2463690.0,1,0,0,1,0,0,1,0,2463690.0,1.0,12,271.0,0
29283,,2,1,0,2,0,0,2,0,,2.0,3,,0
29284,250000.0,0,1,0,0,0,0,0,0,250000.0,,11,271.0,0
29285,27500.0,0,1,0,0,0,0,0,0,27500.0,,11,,0
29286,500000.0,0,0,0,0,0,0,6,0,43500000.0,,13,1366.0,0
29287,,1,1,0,1,0,0,1,0,,1.0,4,,0
29288,1500000.0,0,1,0,0,0,0,0,1,15008650.0,,13,2827.0,0
29289,,0,1,0,0,0,0,0,0,,,4,2230.0,0
29290,600000.0,0,1,0,0,0,0,0,0,600000.0,,3,516.0,0
29291,,1,0,0,1,0,0,4,2,,1.0,3,393.0,0
29292,5089656.0,0,1,0,0,0,0,0,1,10478844.0,,5,1885.0,0
29293,600000.0,0,1,0,0,0,0,0,0,600000.0,,3,516.0,0
29294,4500000.0,1,1,0,1,0,0,1,0,4500000.0,1.0,13,,0
29295,2000000.0,1,0,0,1,0,0,1,0,2000000.0,1.0,4,2462.0,0
29296,1400000.0,11,1,1,1,9,1,1,9,1400000.0,11.0,3,,0
29297,1500000.0,1,0,0,1,0,0,1,0,1500000.0,1.0,4,1732.0,0
29298,500000.0,18,1,3,1,14,3,1,14,500000.0,18.0,4,617.0,0
29299,2500000.0,3,1,0,3,0,0,6,0,3700000.0,3.0,4,789.0,0
29300,1500000.0,7,0,0,0,7,0,0,7,1500000.0,7.0,2,302.0,0
29301,1500000.0,2,1,0,2,0,0,5,2,1800000.0,2.0,4,1001.0,0
29302,4300000.0,2,1,0,2,0,0,4,0,12400000.0,2.0,5,2097.0,0
29303,650000.0,1,1,0,1,0,0,1,0,1100000.0,1.0,4,641.0,0
29304,646500.0,0,1,0,0,0,0,0,0,646500.0,,3,487.0,0
29305,452550.0,1,1,0,1,0,0,1,0,452550.0,1.0,3,,0
29306,150000.0,2,1,1,0,1,1,0,1,150000.0,2.0,3,29.0,0
29307,600000.0,2,1,2,0,0,2,0,0,600000.0,2.0,3,91.0,0
29308,1500000.0,1,1,0,1,0,0,1,0,1870000.0,1.0,12,1368.0,0
29309,5000000.0,2,1,0,2,0,0,2,0,5000000.0,2.0,3,457.0,0
29310,75000.0,0,0,0,0,0,0,0,0,75000.0,,3,41.0,0
29311,11000000.0,1,0,0,1,0,0,6,0,30000000.0,1.0,13,2344.0,0
29312,750000.0,5,1,0,2,3,0,2,3,750000.0,5.0,3,518.0,0
29313,1000000.0,3,0,0,1,2,0,1,2,1000000.0,3.0,3,273.0,0
29314,150000.0,1,0,0,0,1,0,0,1,150000.0,1.0,3,30.0,0
29315,,1,1,0,1,0,0,1,0,,1.0,4,,0
29316,100000.0,1,1,0,0,1,0,0,1,100000.0,1.0,3,0.0,0
29317,2000000.0,6,0,1,2,3,1,2,3,2000000.0,6.0,3,580.0,0
29318,7500000.0,4,0,2,2,0,2,2,0,7500000.0,4.0,13,,0
29319,500000.0,0,1,0,0,0,0,0,0,800000.0,,0,305.0,0
29320,115893.0,1,0,1,0,0,1,0,0,115893.0,1.0,3,274.0,0
29321,,1,0,0,1,0,0,1,0,,1.0,3,0.0,0
29322,120000.0,0,1,0,0,0,0,0,1,148976.0,,4,458.0,0
29323,32000.0,1,1,0,1,0,0,1,0,32000.0,1.0,3,0.0,0
29324,4000000.0,6,0,1,5,0,1,5,0,4000000.0,6.0,3,639.0,0
29325,340000.0,0,1,0,0,0,0,0,0,340000.0,,3,884.0,0
29326,150000.0,0,1,0,0,0,0,0,0,150000.0,,3,305.0,0
29327,5209548.0,4,0,1,3,0,1,5,1,25906548.0,4.0,8,3926.0,0
29328,1200000.0,4,1,0,2,2,0,2,2,1600000.0,4.0,3,427.0,0
29329,585000.0,3,0,0,1,2,0,1,2,585000.0,3.0,2,183.0,0
29330,38631.0,1,0,0,1,0,0,1,0,38631.0,1.0,3,30.0,0
29331,30000.0,1,0,0,0,1,0,0,1,30000.0,1.0,2,0.0,0
29332,1250000.0,0,0,0,0,0,0,0,0,1250000.0,,3,639.0,0
29333,900000.0,0,0,0,0,0,0,0,0,2150000.0,,3,1369.0,0
29334,,4,1,0,2,2,0,2,2,,4.0,3,-123.0,0
29335,350000.0,1,1,0,1,0,0,1,0,350000.0,1.0,1,893.0,0
29336,60000.0,2,1,2,0,0,2,0,0,60000.0,2.0,3,30.0,0
29337,40000.0,0,1,0,0,0,0,0,0,40000.0,,3,-72.0,0
29338,45070.0,1,1,0,1,0,0,1,0,45070.0,1.0,3,274.0,0
29339,,3,1,0,0,3,0,0,3,,3.0,3,0.0,1
29340,50000.0,0,1,0,0,0,0,0,0,50000.0,,3,,0
29341,100000.0,0,1,0,0,0,0,0,0,120000.0,,2,-29.0,0
29342,250000.0,1,1,0,0,1,0,0,1,250000.0,1.0,2,914.0,0
29343,800000.0,0,1,0,0,0,0,0,0,800000.0,,3,111.0,0
29344,20000.0,0,0,0,0,0,0,0,0,130000.0,,3,333.0,0
29345,,1,0,0,1,0,0,2,0,,1.0,3,4291.0,0
29346,10000.0,1,1,1,0,0,1,0,0,10000.0,1.0,3,61.0,0
29347,50000.0,1,1,0,1,0,0,1,0,50000.0,1.0,3,458.0,0
29348,,0,1,0,0,0,0,0,0,,,3,0.0,0
29349,,0,1,0,0,0,0,0,0,,,3,0.0,0
29350,,0,0,0,0,0,0,0,0,,,13,1614.0,0
29351,150000.0,2,1,0,1,1,0,1,2,285000.0,2.0,2,427.0,0
29352,100000.0,4,1,0,0,4,0,0,7,140000.0,4.0,3,274.0,0
29353,750000.0,1,1,1,0,0,1,0,0,750000.0,1.0,2,1157.0,0
29354,64385.0,1,1,0,1,0,0,1,0,64385.0,1.0,3,-31.0,0
29355,643850.0,1,0,0,1,0,1,2,0,1315715.0,1.0,3,335.0,0
29356,50000.0,1,1,0,0,1,0,0,1,50000.0,1.0,3,122.0,0
29357,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,3,-328.0,0
29358,490000.0,2,1,0,2,0,0,2,0,490000.0,2.0,2,0.0,0
29359,,1,1,0,1,0,0,1,0,,1.0,2,396.0,0
29360,,1,1,0,1,0,1,1,0,,1.0,3,427.0,0
29361,2400000.0,3,0,0,3,0,0,3,0,2400000.0,3.0,4,274.0,0
29362,30000.0,1,1,1,0,0,2,0,0,,1.0,0,418.0,0
29363,250000.0,0,1,0,0,0,0,0,0,250000.0,,3,0.0,0
29364,65000.0,1,0,1,0,0,1,0,0,65000.0,1.0,3,0.0,0
29365,,0,1,0,0,0,0,0,0,,,3,396.0,0
29366,7500000.0,3,0,0,3,0,0,3,0,7500000.0,3.0,4,1675.0,0
29367,4000000.0,2,1,0,2,0,0,3,0,7000000.0,2.0,5,1001.0,0
29368,625000.0,1,1,0,0,1,0,0,1,1025000.0,1.0,3,608.0,0
29369,154524.0,0,1,0,0,0,0,0,0,154524.0,,3,291.0,0
29370,455925.0,0,1,0,0,0,0,0,0,455925.0,,4,2465.0,0
29371,50000.0,1,1,0,1,0,1,1,0,70000.0,1.0,3,265.0,1
29372,2000000.0,1,1,0,1,0,0,1,1,3500000.0,1.0,3,1004.0,0
29373,2600000.0,3,1,0,3,0,0,3,0,2600000.0,3.0,5,2465.0,0
29374,166000.0,2,1,0,1,1,1,1,1,216000.0,2.0,2,490.0,0
29375,50000.0,1,1,0,1,0,0,1,0,50000.0,1.0,3,24.0,0
29376,500000.0,2,0,0,2,0,0,3,0,575000.0,2.0,3,-92.0,0
29377,1000000.0,1,0,0,1,0,0,1,0,1000000.0,1.0,4,2465.0,0
29378,169000000.0,6,1,0,6,0,0,10,0,172300000.0,6.0,4,274.0,0
29379,5000000.0,1,0,1,0,0,1,0,0,5000000.0,1.0,4,465.0,0
29380,128770.0,0,1,0,0,0,0,0,0,128770.0,,3,30.0,0
29381,527500.0,0,1,0,0,0,0,0,0,527500.0,,2,214.0,0
29382,,0,1,0,0,0,0,0,0,,,2,0.0,0
29383,1000000.0,2,0,1,1,0,1,2,0,,2.0,3,670.0,0
29384,25000000.0,4,0,0,3,1,1,7,3,,4.0,6,915.0,0
29385,,0,1,0,0,0,0,0,0,,,4,274.0,0
29386,35000000.0,1,1,0,1,0,0,9,0,100200000.0,1.0,8,2100.0,0
29387,,0,1,0,0,0,0,0,0,,,2,153.0,0
29388,5000000.0,0,1,0,0,0,0,0,0,5709625.0,,7,3926.0,0
29389,,1,1,0,1,0,0,1,0,,1.0,4,,0
29390,250000.0,0,0,0,0,0,1,0,0,288000.0,,1,639.0,0
29391,1500000.0,0,1,0,0,0,0,0,0,1500000.0,,4,,0
29392,,1,1,1,0,0,1,0,0,,1.0,3,639.0,0
29393,13600.0,0,1,0,0,0,0,0,0,78600.0,,0,424.0,0
29394,90000.0,1,1,1,0,0,1,0,0,90000.0,1.0,2,0.0,0
29395,10250000.0,4,1,0,4,0,0,11,0,67250000.0,4.0,12,1735.0,0
29396,48392.0,1,1,1,0,0,1,0,0,48392.0,1.0,3,0.0,0
29397,40000.0,0,0,0,0,0,0,1,0,78631.0,,3,30.0,0
29398,,0,1,0,0,0,0,0,0,,,3,,0
29399,,1,1,1,0,0,1,2,0,,1.0,3,934.0,0
29400,31500.0,0,1,0,0,0,0,0,0,31500.0,,3,30.0,0
29401,5000000.0,1,1,0,1,0,0,2,0,,1.0,3,1004.0,0
29402,800000.0,1,0,1,0,0,1,0,0,800000.0,1.0,3,183.0,0
29403,,1,1,0,0,1,0,1,1,,1.0,3,-31.0,0
29404,,1,0,1,0,0,1,0,0,,1.0,3,,0
29405,3300000.0,2,1,0,2,0,0,3,0,,2.0,4,274.0,0
29406,,0,1,0,0,0,0,0,0,,,3,214.0,0
29407,50000.0,0,1,0,0,0,0,0,0,50000.0,,3,-42.0,0
29408,100000.0,1,0,1,0,0,1,0,0,100000.0,1.0,3,,0
29409,,0,1,0,0,0,0,0,0,,,3,0.0,0
29410,,1,1,0,1,0,0,1,0,,1.0,3,0.0,0
29411,1600000.0,1,1,0,0,1,0,0,1,2160000.0,1.0,4,591.0,0
29412,10116000.0,2,0,0,2,0,0,2,0,10116000.0,2.0,12,642.0,0
29413,200000.0,1,1,0,1,0,0,1,0,200000.0,1.0,0,0.0,0
29414,,0,1,0,0,0,0,0,0,,,13,3926.0,0
29415,200000.0,0,1,0,0,0,0,0,0,200000.0,,3,,0
29416,600000.0,0,0,0,0,0,0,0,0,600000.0,,3,35.0,0
29417,1300000.0,0,0,0,0,0,0,0,0,2300000.0,,2,1004.0,0
29418,3060000.0,8,1,2,3,3,2,3,3,3060000.0,8.0,4,427.0,0
29419,75000.0,1,0,0,1,0,0,1,0,75000.0,1.0,3,639.0,0
29420,23273200.0,4,0,0,4,0,1,13,0,125273200.0,4.0,12,2465.0,1
29421,399187.0,0,1,0,0,0,0,0,0,535457.0,,2,560.0,0
29422,167401.0,2,0,0,0,2,2,0,2,1111841.0,2.0,2,688.0,0
29423,,3,1,0,2,1,0,2,1,,3.0,3,274.0,0
29424,,0,0,0,0,0,0,0,0,,,0,-92.0,0
29425,100000.0,1,1,1,0,0,1,0,0,100000.0,1.0,3,275.0,0
29426,30000.0,1,1,1,0,0,1,0,0,30000.0,1.0,3,61.0,0
29427,14950000.0,2,0,0,2,0,0,6,0,42950000.0,2.0,12,1735.0,0
29428,,1,0,1,0,0,1,3,2,,1.0,3,243.0,0
29429,5000000.0,5,1,0,4,1,0,8,2,8000000.0,5.0,5,608.0,0
29430,250000.0,0,0,0,0,0,0,0,0,250000.0,,3,-31.0,0
29431,,2,1,2,0,0,2,0,0,,2.0,3,,0
29432,38631.0,0,1,0,0,0,0,0,0,38631.0,,2,1004.0,0
29433,,1,1,0,1,0,0,1,0,,1.0,3,0.0,0
29434,125000.0,1,1,0,1,0,0,1,0,125000.0,1.0,3,274.0,0
29435,,0,1,0,0,0,0,0,0,,,4,1004.0,0
29436,100000.0,0,1,0,0,0,0,0,0,100000.0,,3,0.0,0
29437,50000.0,1,1,0,0,1,0,0,1,50000.0,1.0,3,139.0,0
29438,100000.0,1,0,1,0,0,1,0,0,100000.0,1.0,3,274.0,0
29439,,3,1,0,1,2,0,1,2,,3.0,3,0.0,0
29440,,1,1,0,1,0,0,1,0,,1.0,3,-151.0,0
29441,40000.0,0,1,0,0,0,0,0,0,40000.0,,0,396.0,0
29442,,1,1,1,0,0,1,0,0,,1.0,4,925.0,0
29443,250000.0,0,1,0,0,0,0,0,0,250000.0,,3,-30.0,0
29444,128770.0,1,1,0,1,0,0,1,0,128770.0,1.0,3,21.0,0
29445,375000.0,0,1,0,0,0,0,0,0,375000.0,,2,42.0,0
29446,325000.0,1,0,1,0,0,1,0,0,325000.0,1.0,3,0.0,0
29447,150000.0,1,1,0,1,0,0,1,0,150000.0,1.0,3,,0
29448,100000.0,1,1,1,0,0,1,0,0,100000.0,1.0,3,,0
29449,80500.0,0,0,0,0,0,0,2,0,357400.0,,3,139.0,0
29450,320000.0,0,1,0,0,0,0,0,0,320000.0,,3,209.0,0
29451,75000.0,1,1,1,0,0,1,0,0,75000.0,1.0,2,0.0,0
29452,500000.0,0,0,0,0,0,0,0,0,1725000.0,,2,952.0,0
29453,,2,0,0,2,0,1,2,0,,2.0,3,884.0,0
29454,20000000.0,1,1,0,1,0,0,13,0,86000000.0,1.0,12,2253.0,0
29455,550000.0,1,1,0,0,1,0,0,1,550000.0,1.0,3,622.0,0
29456,400000.0,0,1,0,0,0,0,0,0,400000.0,,3,396.0,0
29457,1500000.0,1,1,0,1,0,0,1,0,1500000.0,1.0,4,,0
29458,300000.0,0,1,0,0,0,0,0,0,300000.0,,3,194.0,0
29459,,1,1,1,0,0,1,0,0,,1.0,3,639.0,0
29460,100000.0,1,1,1,0,0,1,0,0,100000.0,1.0,3,,0
29461,20000.0,1,1,0,0,1,0,0,1,20000.0,1.0,3,,0
29462,850000.0,0,1,0,0,0,0,0,0,850000.0,,3,396.0,0
29463,12000000.0,0,0,0,0,0,0,1,1,20100000.0,,12,3196.0,0
29464,100000.0,1,0,1,0,0,1,0,0,100000.0,1.0,3,,0
29465,2236041.0,0,1,0,0,0,0,0,0,2236041.0,,5,1004.0,0
29466,1500000.0,0,1,0,0,0,0,0,0,7750000.0,,13,2101.0,0
29467,3450000.0,1,1,0,1,0,0,1,0,3450000.0,1.0,0,,0
29468,2000000.0,10,1,0,5,5,1,5,5,,10.0,3,,0
29469,1500000.0,0,1,0,0,0,0,0,0,1500000.0,,13,2466.0,0
29470,424999.0,0,1,0,0,0,0,0,0,424999.0,,13,275.0,0
29471,11150080.0,0,1,0,0,0,0,0,0,22650080.0,,12,,0
29472,4657657.0,0,1,0,0,0,0,0,0,5407657.0,,11,5388.0,0
29473,10000.0,1,1,1,0,0,1,0,0,10000.0,1.0,2,108.0,0
29474,250000.0,0,1,0,0,0,0,1,0,,,13,,0
29475,,0,1,0,0,0,0,0,0,,,3,62.0,0
29476,15429049.0,0,0,0,0,0,0,0,0,15429049.0,,11,3197.0,0
29477,10000000.0,0,1,0,0,0,0,0,0,22500000.0,,5,1370.0,0
29478,501416.0,0,0,0,0,0,0,2,0,1501416.0,,11,1736.0,0
29479,172442.0,0,1,0,0,0,0,0,0,435775.0,,3,640.0,0
29480,7415026.0,0,1,0,0,0,0,0,0,7415026.0,,11,2101.0,0
29481,475000.0,0,1,0,0,0,0,0,0,475000.0,,11,336.0,0
29482,600000.0,0,1,0,0,0,1,2,0,2850000.0,,3,,0
29483,38000000.0,1,1,0,1,0,0,1,0,38000000.0,1.0,4,4292.0,0
29484,10600000.0,3,1,0,3,0,0,5,0,20600000.0,3.0,5,1280.0,0
29485,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,3,1736.0,0
29486,6400000.0,1,0,0,1,0,0,1,0,6400000.0,1.0,5,,0
29487,1000000.0,1,0,0,1,0,0,2,0,3000000.0,1.0,3,762.0,0
29488,1000000.0,2,1,0,1,1,0,1,1,1000000.0,2.0,3,640.0,0
29489,1000000.0,5,0,0,3,2,0,3,2,1000000.0,5.0,3,306.0,0
29490,52625100.0,2,1,0,2,0,1,6,0,,2.0,13,1370.0,0
29491,3000000.0,1,0,0,1,0,0,1,0,3000000.0,1.0,4,1370.0,0
29492,140000.0,0,0,0,0,0,0,0,0,140000.0,,11,641.0,0
29493,30000.0,0,1,0,0,0,0,0,0,30000.0,,13,276.0,0
29494,340419.0,0,1,0,0,0,0,0,0,340419.0,,13,276.0,0
29495,34459532.0,0,1,0,0,0,0,1,0,62459532.0,,5,,0
29496,200000.0,0,1,0,0,0,0,0,0,1250000.0,,13,,0
29497,6000000.0,0,0,0,0,0,0,10,0,85000000.0,,13,4293.0,0
29498,2500000.0,3,0,0,3,0,0,3,0,2500000.0,3.0,3,276.0,0
29499,2300000.0,2,1,1,1,0,1,1,0,2300000.0,2.0,5,1006.0,0
29500,150000.0,4,1,0,0,4,0,0,5,290000.0,4.0,3,276.0,0
29501,100000.0,0,1,0,0,0,0,0,0,100000.0,,3,52.0,0
29502,250000.0,0,1,0,0,0,0,0,0,60476806.0,,13,5024.0,0
29503,650000.0,0,0,0,0,0,0,0,0,650000.0,,3,169.0,0
29504,600000.0,0,1,0,0,0,0,0,0,600000.0,,3,582.0,0
29505,800000.0,0,0,0,0,0,0,0,0,800000.0,,2,641.0,0
29506,25000000.0,2,1,0,2,0,0,4,0,34000000.0,2.0,13,4659.0,0
29507,15000000.0,1,0,0,1,0,0,2,0,18500000.0,1.0,13,2832.0,0
29508,725000.0,0,0,0,0,0,0,0,0,725000.0,,11,1006.0,0
29509,50000.0,1,1,0,1,0,0,2,0,135000.0,1.0,13,841.0,0
29510,14500000.0,3,1,0,3,0,0,9,1,25820000.0,3.0,6,1371.0,0
29511,10000000.0,4,1,0,4,0,0,7,2,13000000.0,4.0,5,1500.0,0
29512,1100000.0,5,1,1,1,3,3,3,5,,5.0,3,,0
29513,160000.0,0,0,0,0,0,0,0,0,160000.0,,11,734.0,0
29514,505037.0,0,0,0,0,0,0,0,0,505037.0,,11,2103.0,0
29515,500000.0,0,1,0,0,0,0,0,0,500000.0,,3,108.0,0
29516,10000000.0,0,1,0,0,0,0,2,0,20600000.0,,5,1738.0,0
29517,930000.0,0,1,0,0,0,0,0,0,930000.0,,11,1007.0,0
29518,400000.0,0,1,0,0,0,0,0,0,400000.0,,13,220.0,0
29519,4000000.0,0,1,0,0,0,0,1,0,42000000.0,,11,,0
29520,3300000.0,0,0,0,0,0,0,0,0,7350000.0,,12,10138.0,0
29521,4300000.0,5,0,0,3,2,0,3,2,4300000.0,5.0,4,277.0,0
29522,50000.0,0,1,0,0,0,0,0,0,375000.0,,2,277.0,0
29523,10000000.0,3,1,0,3,0,0,5,0,18500000.0,3.0,5,,1
29524,2000000.0,1,1,1,0,0,2,4,0,,1.0,3,642.0,0
29525,,2,0,0,1,1,0,1,1,,2.0,3,1007.0,0
29526,1500000.0,6,0,1,2,3,1,2,3,1500000.0,6.0,3,217.0,0
29527,20000.0,0,1,0,0,0,0,0,0,20000.0,,2,,0
29528,500000.0,0,0,0,0,0,0,1,1,1090000.0,,11,632.0,0
29529,,0,1,0,0,0,0,0,0,,,2,,0
29530,50000000.0,4,1,0,4,0,0,10,0,122000000.0,4.0,7,1372.0,1
29531,2138986.0,0,0,0,0,0,0,0,0,,,4,1007.0,0
29532,65000.0,0,0,0,0,0,0,0,0,115000.0,,11,802.0,0
29533,143578.0,0,1,0,0,0,0,0,0,143578.0,,13,1372.0,0
29534,500000.0,0,1,0,0,0,0,0,0,1705000.0,,11,2833.0,0
29535,381000.0,0,1,0,0,0,0,0,0,381000.0,,3,,0
29536,3000000.0,0,0,0,0,0,0,0,0,18101308.0,,13,2833.0,0
29537,604812.0,1,1,0,1,0,0,2,0,1154812.0,1.0,5,,0
